main-news	headlines	2014	0260	3	Tunisian opposition politician shot dead	Tunisia opposition leader slain; protests erupt
main-news	headlines	2014	0262	4.8	UN presses need for major boost in Syrian aid	UN chief presses for major boost in Syrian aid
main-news	headlines	2014	0263	1.6	Stocks soar on Wall St lead	Stocks slump on Wall Street
main-news	headlines	2014	0264	2.6	George Zimmerman found not guilty of Trayvon Martin murder	Protests and appeals for calm after Zimmerman acquitted of Trayvon Martin murder
main-news	headlines	2014	0265	3.6	Whistleblower Edward Snowden flies to Moscow	NSA whistleblower Edward Snowden leaves Hong Kong on flight to Moscow
main-news	headlines	2014	0266	0.6	17 killed, 133 wounded in bomb attacks in northern Iraq	2 killed, 6 wounded in clashes in northern Lebanon
main-news	headlines	2014	0267	1.2	Insiders Reveal 2012 Election Secrets	All Eyes on Capriles as Venezuela Election Set
main-news	headlines	2014	0268	2.8	Royal sorrow over nurse's death	Radio prankster in tears over nurse’s death
main-news	headlines	2014	0269	4.2	N Korea says it may delay controversial rocket launch	N. Korea looks set to delay controversial rocket launch
main-news	headlines	2014	0272	4	Critical Gates memoir rocks Obama administration	Gates blast rocks Obama administration
main-news	headlines	2014	0273	4.2	Jeff Bezos Bets $250 Million on Reviving Washington Post	Jeff Bezos Pays $250 Million For The Washington Post
main-news	headlines	2014	0274	3.8	Brooks pleads not guilty to hacking charges	Brooks pleads not guilty at phone hacking hearing
main-news	headlines	2014	0275	4	Purge sends chilling message to North Korea's elite	Purge of Kim uncle sends chilling message to North Korea’s elite
main-news	headlines	2014	0276	1.4	South Africans mark ailing Mandela's 95th birthday	South Africa's former PM Nelson Mandela back in hospital
main-news	headlines	2014	0277	3	Obama declares health care law is working	Obama pledges to make new health care law work
main-news	headlines	2014	0278	3	Heavy rain raises threat of Christmas Day flooding	Fresh rain brings more flooding
main-news	headlines	2014	0279	3.6	Thousands protest gay marriage	Thousands protest gay marriage in Paris
main-news	headlines	2014	0280	0.4	Taiwan gang leader nabbed at airport after 17 years	Zambia arrests ex-leader Banda over oil deal
main-news	headlines	2014	0282	3	Iran nuke talks begin amid hopes of progress	Iran nuclear talks start in Geneva
main-news	headlines	2014	0283	4.2	Thai political protests paralyse more ministries	Thai protesters besiege more ministries
main-news	headlines	2014	0284	4.6	Amazon's Bezos to buy the Washington Post for $250 million	Amazon's Bezos buys Washington Post for $250-M
main-news	headlines	2014	0285	1.8	Obama economic tour buffeted by low expectations	Obama encourages Boy Scouts to end ban on gays
main-news	headlines	2014	0286	0.6	Israel vows to deny Hezbollah after air strike	Car bomb kills four in Hezbollah Beirut bastion: minister
main-news	headlines	2014	0287	2.4	France Welcomes US-Russia Deal on Syria	Arab League welcomes US-Russian deal on Syria
main-news	headlines	2014	0288	2	More French soldiers to Central African Republic	Gun battles in Central African capital create fresh panic
main-news	headlines	2014	0289	1	UN resolution orders Syria chemical arms destroyed	Germany ready to help Syria chemical mission
main-news	headlines	2014	0290	4.6	Exclusive-UPDATE 2-Egypt pro-Mursi alliance signals flexibility in talks	EXCLUSIVE-UPDATE 1-Egypt pro-Mursi alliance signals flexibility in talks
main-news	headlines	2014	0291	4.2	David Beckham to retire at end of season	David Beckham Retires From Football
main-news	headlines	2014	0293	3.4	Libya abruptly closes its borders with four countries	Libya closes borders, declares martial law in south
main-news	headlines	2014	0294	1	6.0-magnitude quake hits Greece -- USGS	5.0-magnitude quake jolts Japan
main-news	headlines	2014	0295	0.2	Search after man swept into sea	Lara plans visit to Nepal
main-news	headlines	2014	0296	3	Militants stage Pakistan jailbreak	Taliban prison break: 250 militants escape after attack on Pakistan jail
main-news	headlines	2014	0297	3	Meteorite hits central Russia, more than 500 people hurt	Meteorite hits central Russia, 400 hurt
main-news	headlines	2014	0299	4.2	Blizzard brings US northeast to a halt	Blizzard wallops US Northeast, closes roads
main-news	headlines	2014	0300	1.6	NATO protesters acquitted of terrorism charges	NATO protesters convicted on non-terrorism charges
main-news	headlines	2014	0301	1.4	'Credibility on the line over Syria'	Obama: Congress, world credibility on line
main-news	headlines	2014	0302	0	Taliban on agenda for US in Pakistan	At least 33 dead as big quake hits Pakistan
main-news	headlines	2014	0304	5	Egypt interior minister survives bomb	Egypt's interior minister survives bomb attack
main-news	headlines	2014	0305	2	China's yuan weakens to 6.2767 against USD Thursday	China yuan weakens to 6.1818 against USD Tuesday
main-news	headlines	2014	0306	1.4	Obama holds talks over Syria action	Cameron loses parliamentary vote on Syria military action
main-news	headlines	2014	0307	5	Egypt 'freezes Muslim Brotherhood assets'	Egypt freezes Muslim Brotherhood funds
main-news	headlines	2014	0308	0	Zen Report: Ain't easy being high maintenance	Russian meteorite leaves building gaping open
main-news	headlines	2014	0310	4.6	Tony Abbott sworn in as new Australian PM	Tony Abbott Sworn In As Australia PM
main-news	headlines	2014	0311	4	Egypt army cracks down on Brotherhood	Egypt's military cracks down on Muslim Brotherhood
main-news	headlines	2014	0312	3.4	Venezuela assembly meets amid Chavez health crisis	Assembly meets amid Chavez crisis
main-news	headlines	2014	0314	2	Syria opposition threatens to quit talks	Syria opposition agrees to talks
main-news	headlines	2014	0316	2.6	Suicide bomber kills policeman in Pakistan	Suicide Bombers Kill 3 Soldiers in Pakistan
main-news	headlines	2014	0317	0.8	Anti-government protesters storm the streets of Kyiv	Ukraine protesters topple Lenin statue
main-news	headlines	2014	0318	1	Chicago man to be sentenced for terror convictions	Kabul Bank Heads Sentenced for Corruption
main-news	headlines	2014	0319	2.4	US drone strike kills three in northwest Pakistan	US drone strike kills seven in North Waziristan
main-news	headlines	2014	0320	4.2	Track fault disrupts train service between Raffles Place, Marina Bay	Train service disrupted between Raffles Place and Marina Bay
main-news	headlines	2014	0322	1	Manning Sentenced to 35 Years for Leaking Government Secrets	Briton jailed for 10 years for selling fake bomb detectors
main-news	headlines	2014	0323	1	UK police say no terrorism link to helicopter crash	China police seek eight suspects over crash
main-news	headlines	2014	0324	1.8	Suicide bomber kills 13 in Russia's south	Suicide bomber kills 16 in Russia’s Volgograd
main-news	headlines	2014	0325	1.8	41 killed, 22 wounded in violent attacks in Iraq	15 killed, 90 wounded in fresh attacks in Iraq
main-news	headlines	2014	0327	2.5	Kerry to visit Jordan, Israel-Palestinian peace on agenda	Kerry postpones visit to Israel in one week
main-news	headlines	2014	0328	4.4	Eurozone jobless hits fresh record high	EU jobless hits fresh record
main-news	headlines	2014	0330	1.4	Nelson Mandela's real hero was not Gandhi, but Nehru	Nelson Mandela's health 'unstable'
main-news	headlines	2014	0331	3	Facing Bailout Tax, Cypriots Try to Get Cash Out of Banks	Bailout terms prompt run on Cyprus banks
main-news	headlines	2014	0332	1.2	Obama signs up for Obamacare	Americans scramble to sign up for Obamacare by deadline
main-news	headlines	2014	0333	4.2	Lance Armstrong confesses all to Oprah	Lance Armstrong confesses to doping in Oprah interview
main-news	headlines	2014	0334	5	Andy Murray deserves knighthood, David Cameron says	David Cameron: Andy Murray deserves a knighthood
main-news	headlines	2014	0335	2	Hushen 300 Index closes higher -- Oct. 14	Hushen 300 Index closes lower -- March 12
main-news	headlines	2014	0336	2.4	US State Department faulted over Benghazi	State Dept security chief resigns after Benghazi
main-news	headlines	2014	0337	0	Soccer-France to host Australia for first time in October	NRA official to face questions for first time since controversial remarks
main-news	headlines	2014	0338	3.6	Honduran ambassador to Colombia sacked after wild party	Honduras ambassador resigns after alleged embassy orgy
main-news	headlines	2014	0339	2.4	Syria must destroy chemical weapons	Libya ‘destroys last chemical weapons’
main-news	headlines	2014	0340	0	Moderate tremor in the Central Mediterranean	Iran: Moderate candidate wins presidential vote
main-news	headlines	2014	0341	3.6	Three Afghans killed in suicide attack	Three Afghans dead in new blast at US base in east Afghanistan
main-news	headlines	2014	0342	2.8	Suicide Bombs Hit Egypt Military in Sinai, Kill 6	Suicide bombs hit Egypt military in Sinai, kill 4
main-news	headlines	2014	0343	3.4	Asian markets gain on upbeat US economic data	Asian markets lifted by positive US, China data
main-news	headlines	2014	0346	1.6	Suicide bomber kills 9 at Pakistan political rally	Suicide bomber kills guard at US embassy in Turkey
main-news	headlines	2014	0347	2.2	Four Morsi supporters killed in Egypt clashes	Dozens injured as Morsi supporters clash with security forces
main-news	headlines	2014	0348	0	Students take a ride on airwaves	5.5-magnitude quake hits off Taiwan
main-news	headlines	2014	0349	2.2	Pistorius officer dropped from case	Pistorius officer on attempted murder charges
main-news	headlines	2014	0350	4	Vinnie Jones reveals cancer battle new	Vinnie Jones reveals he has skin cancer
main-news	headlines	2014	0352	2.6	Pakistani Taliban chief Hakimullah Mehsud killed in drone strike	Pakistan Taliban vows revenge, to repay Hakimullah's killing in bloodshed
main-news	headlines	2014	0353	5	Dozens killed in air strike on bakery in central Syria	'Dozens killed' in Syrian air strike on bakery
main-news	headlines	2014	0354	2	Gunmen kill one soldier, injure two others in Pakistan	Gunmen kill 6 polio workers in Pakistan
main-news	headlines	2014	0355	2.2	Police confirm how suspect was captured	Raid on Boston Marathon bombing suspect captured on film
main-news	headlines	2014	0356	2.8	Destruction of Syria's chemical weapons begins	Destruction of Syria's Chemical Weapons Could Prove Difficult
main-news	headlines	2014	0357	0.8	Flooding in Canada forces evacuation of another city	California wildfire forces evacuation of homes, university
main-news	headlines	2014	0358	4.4	UN says US drones violate Pakistan's sovereignty	UN: US drone strikes violate Pakistan's sovereignty
main-news	headlines	2014	0359	4.8	Obama Praises Mandela 'Inspiration'	Obama hails Mandela's inspiration effect
main-news	headlines	2014	0360	0.8	Obama coming 'to listen' to Israel, Palestinians	Kerry Welcomes Arab Plan for Israeli-Palestinian Talks
main-news	headlines	2014	0361	4.2	The e-mails - Oil firm asked trader about meeting with minister	Oil firm asked rogue trader about meeting with minister
main-news	headlines	2014	0362	1.4	Death toll in Nigeria police attack rises to 30	Death toll in Kenya bus attack rises to six
main-news	headlines	2014	0363	2.6	Syria 'to declare chemical weapons and sign convention'	Russia, Syria Work on 'Concrete' Chemical Weapons Plan
main-news	headlines	2014	0364	0	Australia to scrap soaring national debt ceiling	Australian PM insists no argument with Indonesia
main-news	headlines	2014	0365	4.8	Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit three-week highs on hopes of U.S. debt deal
main-news	headlines	2014	0366	1.4	Italian Prime Minister Mario Monti Resigns	'Palestinian Prime Minister Fayyad resigns'
main-news	headlines	2014	0367	3.2	South Africa Admits Mistake Over 'Schizophrenic' Mandela Signer	South Africa admits possible 'mistake' over deaf signer at Mandela memorial
"main-news	headlines	2014	0368	1.6	Iran says serious issues remain in nuclear talks	Iran vows to preserve ""peaceful"" nuclear program"
main-news	headlines	2014	0369	2	Crowds Gather in Bethlehem for Christmas	Oh, little town of Bethlehem — for real
main-news	headlines	2014	0370	1.6	Seven peacekeepers killed in Sudan's Darfur	Peacekeeper killed in Abyei clash
main-news	headlines	2014	0371	3.2	NATO: Patriot missile battery operational on Syrian border	Obama: Patriot missile batteries, troops to stay in Jordan near Syrian border
main-news	headlines	2014	0372	4.6	US stocks tumble on third day of shutdown	Stocks fall on third day of government shutdown
main-news	headlines	2014	0373	3.4	Guinea votes in long-delayed legislative poll	Equatoguineans vote in legislative polls
main-news	headlines	2014	0374	3	NATO: 3 troops killed in Afghanistan attack	NATO troops killed in Afghan 'insider attack'
main-news	headlines	2014	0375	1.2	Israeli soldier hits Palestinian child in Hebron	Israeli soldiers kill Palestinian woman in West Bank
main-news	headlines	2014	0376	2.2	UN voices alarm over Israeli strikes on Syria	Israeli official confirms second air strike at Syria
main-news	headlines	2014	0377	3.4	Egypt Army Launches New Air Raids on Sinai Militants	Egypt launches new assault against Sinai militants
main-news	headlines	2014	0378	2.6	French forces attack al-Qaeda's Mali allies	A battle to retake north Mali: Hundreds of French troops drive back al-Qaida-linked rebels
main-news	headlines	2014	0379	1.2	Egyptian police fire tear gas at Brotherhood protesters	India: Tear Gas Fired At Gang Rape Protesters
main-news	headlines	2014	0380	3	Syria Regime Agrees to Attend Peace Conference	Syria, opposition agree 'in principle' to attend peace conference
main-news	headlines	2014	0383	3.8	Dozens injured as Boeing 777 jet crash lands at San Francisco airport	Asiana Air Boeing 777 crash lands at San Francisco airport
main-news	headlines	2014	0384	4.6	13 children die in fire Myanmar mosque fire	Myanmar police say 13 children die in electrical fire at mosque
main-news	headlines	2014	0385	2.8	US Senate to vote on fiscal cliff deal as deadline nears	Fiscal cliff: House delays vote on fiscal cliff deal - live
main-news	headlines	2014	0388	2.2	Man with knife arrested at entrance to Buckingham Palace	Man Charged After Buckingham Palace Arrest
main-news	headlines	2014	0389	2.8	5 people buried in Colorado avalanche	'5 snowboarders killed in Colorado avalanche'
main-news	headlines	2014	0390	3.6	Ban Ki-moon to Review Syria Chemical Arms Accord	Ban to review Syria chemical arms accord
main-news	headlines	2014	0391	3.6	Iraqi president in hospital due to health problem	Iraqi president in hospital after suffering stroke
main-news	headlines	2014	0392	3.8	Malaysia's long-ruling coalition hangs on to power	Malaysia's ruling coalition wins majority
main-news	headlines	2014	0394	4.2	Explosions Near the Iranian Embassy in Beirut	Two blasts near Iranian embassy in Beirut
main-news	headlines	2014	0395	4.2	19 hurt in New Orleans shooting	Police: 19 hurt in NOLA Mother's Day shooting
"main-news	headlines	2014	0396	2.4	Hagel laments ""political"" changes to US defence budget	Hagel defends proposed cuts in defense spending"
main-news	headlines	2014	0397	4.4	U.S. bans carry-on liquids, gels on flights to Russia	US bans carry-on liquids on direct flights to Russia
main-news	headlines	2014	0398	2.4	Egypt's Brotherhood stands ground after killings	Egypt: Muslim Brotherhood Stands Behind Morsi
main-news	headlines	2014	0400	3	Nato troops kill two Afghan children	NATO strike kills 11 Afghan children
main-news	headlines	2014	0401	2	Iranian president calls for new nuclear talks	Iranian minister blames West for failed nuke talks
main-news	headlines	2014	0402	3.4	Floods kill two, forces 75,000 from Calgary homes	Flooding Forces 75,000 From Canada Homes
main-news	headlines	2014	0403	2.6	4 NATO Troops Killed in Afghanistan	Eight NATO Troops Killed In Afghanistan
main-news	headlines	2014	0404	3.8	Typhoon Fitow makes landfall in east China	Typhoon Fitow slams into southeastern China
main-news	headlines	2014	0405	0.2	Mandela to spend Christmas in hospital	Mandela movie to open this month in South Africa
main-news	headlines	2014	0406	3.4	Exit polls suggest Putin ally wins Moscow vote	Exit polls shows Putin ally wins Moscow vote, Navalny cries foul
main-news	headlines	2014	0407	4	Judge enters not guilty plea for James Holmes	Not guilty plea for James Holmes – but insanity option still on table
main-news	headlines	2014	0408	1	At least 45 killed in Spain train crash	At least 13 killed in triple car bombings in Iraq's Diyala
main-news	headlines	2014	0410	0	Chris Froome rides to Tour de France endgame	Chris Brown concerts cancelled new
main-news	headlines	2014	0411	3.6	Apple app directs drivers to Alaska airport runway	Apple app sends drivers to airport
main-news	headlines	2014	0412	3.4	Suspected US drone kills 3 militants in Pakistan	U.S. drone kills 4 militants in Pakistan
main-news	headlines	2014	0416	3.6	Francis begins papacy with prayer	Pope Francis Slips Out of Vatican for Prayers
main-news	headlines	2014	0417	3.6	US Senate to meet as path out of fiscal impasse still elusive	US Senate has Rare Sunday Session Days Amid Fiscal Impasse
main-news	headlines	2014	0418	1.8	Egypt's Brotherhood as Beleaguered as Its Leader	Egypt's Muslim Brotherhood Set for Mass March
main-news	headlines	2014	0420	0.2	China's new stealth frigate commissioned	Belarus, Latvia to set up border commission
main-news	headlines	2014	0421	2.2	Iraq violence kills 11	Iraq violence kills seven
main-news	headlines	2014	0422	1.6	Protests continue in tense Ukraine capital	Protests continue in Brazil
main-news	headlines	2014	0424	3.2	Britons released after kidnapping in Egypt's Sinai -sources	Bedouin release two Britons seized in Egypt's Sinai
main-news	headlines	2014	0425	3	Syria welcomes Iran's nuclear deal	Iran, six world powers clinch breakthrough nuclear deal
main-news	headlines	2014	0426	3.6	Israel faces European backlash over settlement plan	Israel called to account over latest settlement plans by European countries
main-news	headlines	2014	0429	2.2	Obama jokes about himself at reporters' dinner	Obama pokes fun at critics during press dinner
main-news	headlines	2014	0430	4.2	Allen responds to Farrow's abuse claims in letter	Allen defends self against Farrow's abuse claims
main-news	headlines	2014	0432	4.4	More than 1,000 inmates escape from Libya's al-Kweifiya prison	1000 prisoners escape from Libyan jail
main-news	headlines	2014	0433	1.2	What is the nuclear option?	Photos show N. Korea nuclear readiness
main-news	headlines	2014	0434	2.6	Forex &amp; Gold 6 March 2013	Forex & Gold 12 March 2013
main-news	headlines	2014	0435	1	Islamists kill 21 in suicide attacks in Niger	Car bombs kill 20 in Turkish town near Syrian border
main-news	headlines	2014	0436	2.8	U.S. has determined Syria used chemical weapons	UN votes to eliminate Syria's chemical weapons
main-news	headlines	2014	0437	4.2	Snowden's father arrives in Moscow	Edward Snowden's father in Moscow
main-news	headlines	2014	0439	2.2	Pakistani Taliban names new leader after drone strike	Pakistani Taleban chief killed in US drone strike
main-news	headlines	2014	0440	1.2	Twin bombings in Pakistan kill at least 40	Now, militants battle Pakistani police
main-news	headlines	2014	0441	3.6	Muslim Brotherhood supporter dies in Cairo clash	Muslim Brotherhood supporters die in Egypt clashes
main-news	headlines	2014	0442	3.4	Facebook earnings jump 63% as mobile ads accelerate	Facebook profits jump as user base expands
main-news	headlines	2014	0443	2.2	Syria envoy calls for National Unity Government	Syria envoy calls for political change to end conflict
main-news	headlines	2014	0445	3.2	Thirty-Seven Dead In Italy Tour Bus Plunge	Thirty Dead In Italian Bus Plunge
main-news	headlines	2014	0446	4.2	Rogers, Videotron extend reach with network-sharing deal	Rogers, Videotron reach network-sharing, spectrum deal
main-news	headlines	2014	0447	5	China stocks end lower Thursday	China stocks close lower on Thursday
main-news	headlines	2014	0448	0.6	Topless Women Protest Against Berlusconi As He Votes In Election	Bulgaria President Backs Protesters, Opposes Snap Elections
main-news	headlines	2014	0449	2.8	Indonesia: Schoolchildren among 14 killed by Indonesia volcano eruption	Indonesia: Six dead in Indonesian volcanic eruption
main-news	headlines	2014	0452	3.4	Deal reached on new Italian government	Italy to swear in new coalition government
main-news	headlines	2014	0453	1.8	Obama mourns death of icon Nelson Mandela	South Africans mourn, celebrate Mandela
main-news	headlines	2014	0455	0	Goa first step in Modis march to Delhi	For first time in history, Technion to teach engineering in Russia
main-news	headlines	2014	0456	1.8	Singapore stocks close 0.4% higher	Indian stocks open higher
main-news	headlines	2014	0457	4.6	Maldives holds fresh election for president	Maldives holds fresh presidential election
main-news	headlines	2014	0458	1.8	Egypt announces arrest of 1,004 Muslim Brotherhood supporters	Egypt orders arrest of Brotherhood chief Badie
main-news	headlines	2014	0459	4.2	New World Trade Center declared tallest building in U.S.	One World Trade Center Named Tallest US Building
main-news	headlines	2014	0460	1.8	What the Papers Say, Mar. 12, 2013	What the Papers Say, June 25, 2013
main-news	headlines	2014	0461	3.2	Israel green-lights 1500 settler homes	Israel unveils 1,800 more settler homes
main-news	headlines	2014	0462	3.6	Piers Morgan questioned by police	Piers Morgan Interviewed by Police in Hacking Case
main-news	headlines	2014	0465	4.8	Mumbai photojournalist gangrape case cracked, five accused arrested	Mumbai journalist gang-rape case: All five accused arrested
main-news	headlines	2014	0466	1.6	'Israeli' arrested in Yemen Mossad spy	Israeli forces detain 2 in Hebron arrest raid
main-news	headlines	2014	0467	1.8	Pakistani girls learn a hard lesson	Pakistani girl shot by Taliban appears on video
main-news	headlines	2014	0468	2.8	Egypt's interim president appoints 2 advisors	Egypt's interim president swears in new Cabinet
main-news	headlines	2014	0470	0.6	China launches first air-to-air missile from chopper	China court sentences Bo Xilai to life imprisonment for corruption
main-news	headlines	2014	0471	1.4	UK confirms fears over Syria's chemical weapons	End 'near' for Syria's chemical weapons
main-news	headlines	2014	0472	4.6	Egypt Crackdown Draws Condemnation	Egypt: Egypt crackdown sparks global outrage
main-news	headlines	2014	0474	0.6	Egypt swears in new interim leader	Egypt army cracks down on Brotherhood
main-news	headlines	2014	0475	2.6	Car bombing kills 17 in Pakistan	Suicide bomber kills 10 in Pakistan
